head	relation	tail	weight
Protein:Q9NS61	-observed_in->	PMID:31362018	0.98
Protein:Q92736	-observed_in->	PMID:31362018	0.7
Protein:Q9NS61	-observed_in->	PMID:30100240	0.85
Protein:Q9NS61	-observed_in->	PMID:17993327	0.7
Protein:Q9NS61	-observed_in->	PMID:16920806	0.7
Protein:Q9NS61	-observed_in->	PMID:15498806	0.9571428571428572
Protein:Q9NS61	-observed_in->	PMID:20346417	0.925
Protein:Q9NS61	-observed_in->	PMID:18721926	0.85
Protein:Q9NS61	-observed_in->	PMID:18723449	0.7
Protein:Q9NS61	-observed_in->	PMID:16293790	0.85
Protein:Q9NS61	-observed_in->	PMID:23585127	0.7
Protein:Q9NS61	-observed_in->	PMID:29608997	0.7
Protein:Q9NS61	-observed_in->	PMID:33809104	0.7
Protein:Q9NS61	-observed_in->	PMID:22773948	0.7
Protein:Q9NS61	-observed_in->	PMID:18841175	0.9
Protein:Q9NS61	-observed_in->	PMID:18818126	0.9
Protein:Q9NS61	-observed_in->	PMID:22367544	0.85
Protein:Q9NS61	-observed_in->	PMID:20051248	0.9769230769230768
Protein:Q92736	-observed_in->	PMID:20051248	0.7
Protein:Q9NS61	-observed_in->	PMID:21787784	0.7
Protein:P17302	-observed_in->	PMID:21787784	0.7
Protein:Q9NS61	-observed_in->	PMID:23355885	0.7
Protein:Q9NS61	-observed_in->	PMID:25693308	0.85
Protein:Q9NS61	-observed_in->	PMID:12166659	0.7
Protein:Q9NS61	-observed_in->	PMID:19893015	0.7
Protein:Q9NS61	-observed_in->	PMID:23400760	0.7
Protein:Q9NS61	-observed_in->	PMID:17289007	0.9571428571428572
Protein:Q9NS61	-observed_in->	PMID:20600101	0.85
Protein:P0DP25	-observed_in->	PMID:20600101	0.7
Protein:Q9NS61	-observed_in->	PMID:24678923	0.975
Protein:Q9NS61	-observed_in->	PMID:25169970	0.7
Protein:Q9NS61	-observed_in->	PMID:21869591	0.85
Protein:Q9NS61	-observed_in->	PMID:11747815	0.95
Protein:Q9NS61	-observed_in->	PMID:27459728	0.7
Protein:Q9NS61	-observed_in->	PMID:18451341	0.7
Protein:Q9NS61	-observed_in->	PMID:19808479	0.7
Protein:Q9NS61	-observed_in->	PMID:24888504	0.7
Protein:Q9NS61	-observed_in->	PMID:22676940	0.7
Protein:P17302	-observed_in->	PMID:22676940	0.7
Protein:Q9NS61	-observed_in->	PMID:25214526	0.7
Protein:Q9NS61	-observed_in->	PMID:16876774	0.9625
Protein:Q9NS61	-observed_in->	PMID:29209776	0.85
Protein:P19429	-observed_in->	PMID:29209776	0.7
Protein:Q9NS61	-observed_in->	PMID:27899394	0.7
Protein:Q9NS61	-observed_in->	PMID:24992664	0.9
Protein:Q9NS61	-observed_in->	PMID:21445273	0.7
Protein:Q9NS61	-observed_in->	PMID:26016905	0.97
Protein:Q9NS61	-observed_in->	PMID:24099801	0.9727272727272728
Protein:Q9NS61	-observed_in->	PMID:24376615	0.94
Protein:Q9NS61	-observed_in->	PMID:25000405	0.7
Protein:Q9NS61	-observed_in->	PMID:26818679	0.7
Protein:Q9NS61	-observed_in->	PMID:23573265	0.9
Protein:Q9NS61	-observed_in->	PMID:27349185	0.9823529411764704
Protein:Q9NS61	-observed_in->	PMID:22514734	0.9
Protein:Q9NS61	-observed_in->	PMID:35132967	0.85
Protein:P17302	-observed_in->	PMID:19620131	0.9666666666666668
Protein:P17302	-observed_in->	PMID:19602776	0.85
Protein:P14780	-observed_in->	PMID:19602776	0.7
Protein:P17302	-observed_in->	PMID:19602830	0.925
Protein:P17302	-observed_in->	PMID:19590141	0.9
Protein:P17302	-observed_in->	PMID:19578072	0.7
Protein:P17302	-observed_in->	PMID:15205174	0.9666666666666668
Protein:P17302	-observed_in->	PMID:27643943	0.9727272727272728
Protein:P17302	-observed_in->	PMID:19136602	0.97
Protein:P17302	-observed_in->	PMID:20398567	0.925
Protein:P17302	-observed_in->	PMID:20156849	0.97
Protein:P17302	-observed_in->	PMID:18278481	0.94
Protein:P41180	-observed_in->	PMID:18278481	0.7
Protein:P17302	-observed_in->	PMID:17081390	0.7
Protein:P17302	-observed_in->	PMID:28029075	0.94
Protein:P17302	-observed_in->	PMID:29742489	0.925
Protein:P17302	-observed_in->	PMID:20410616	0.925
Protein:P17302	-observed_in->	PMID:30604190	0.95
Protein:P17302	-observed_in->	PMID:22883636	0.9727272727272728
Protein:P17302	-observed_in->	PMID:29146153	0.9666666666666668
Protein:P17302	-observed_in->	PMID:9741530	0.9571428571428572
Protein:P17302	-observed_in->	PMID:22415082	0.9
Protein:P17302	-observed_in->	PMID:22421363	0.85
Protein:P17302	-observed_in->	PMID:22421524	0.7
Protein:P17302	-observed_in->	PMID:22412072	0.9571428571428572
Protein:P17302	-observed_in->	PMID:27510622	0.7
Protein:P17302	-observed_in->	PMID:19374685	0.95
Protein:P17302	-observed_in->	PMID:29176328	0.94
Protein:P17302	-observed_in->	PMID:22158756	0.925
Protein:P17302	-observed_in->	PMID:32702503	0.95
Protein:P17302	-observed_in->	PMID:29198211	0.95
Protein:P17302	-observed_in->	PMID:27769725	0.94
Protein:P17302	-observed_in->	PMID:26673388	0.94
Protein:P17302	-observed_in->	PMID:21398600	0.9727272727272728
Protein:P17302	-observed_in->	PMID:26252617	0.97
Protein:P17302	-observed_in->	PMID:25304682	0.9
Protein:P17302	-observed_in->	PMID:23292298	0.9
Protein:P17302	-observed_in->	PMID:23302960	0.97
Protein:P17302	-observed_in->	PMID:19328770	0.94
Protein:P17302	-observed_in->	PMID:19342602	0.98
Protein:P17302	-observed_in->	PMID:19342855	0.94
Protein:P17302	-observed_in->	PMID:10958169	0.9571428571428572
Protein:P17302	-observed_in->	PMID:26054493	0.925
Protein:P17302	-observed_in->	PMID:24825742	0.7
Protein:P17302	-observed_in->	PMID:24832006	0.9
Protein:P17302	-observed_in->	PMID:31910160	0.975
Protein:P17302	-observed_in->	PMID:10969038	0.975
Protein:P17302	-observed_in->	PMID:28716730	0.98125
Protein:P17302	-observed_in->	PMID:24819345	0.9666666666666668
Protein:P17302	-observed_in->	PMID:31868825	0.94
Protein:P17302	-observed_in->	PMID:21193236	0.9
Protein:P17302	-observed_in->	PMID:21187697	0.9571428571428572
Protein:P17302	-observed_in->	PMID:29477453	0.9785714285714284
Protein:P17302	-observed_in->	PMID:16839528	0.9571428571428572
Protein:P17302	-observed_in->	PMID:16828340	0.925
Protein:P17302	-observed_in->	PMID:21335464	0.9
Protein:P17302	-observed_in->	PMID:19012730	0.7
Protein:P17302	-observed_in->	PMID:16646582	0.7
Protein:P35212	-observed_in->	PMID:16646582	0.7
Protein:P17302	-observed_in->	PMID:16646586	0.7
Protein:P17302	-observed_in->	PMID:16646591	0.85
Protein:P17302	-observed_in->	PMID:16646594	0.9
Protein:P17302	-observed_in->	PMID:14967725	0.9833333333333332
Protein:P17302	-observed_in->	PMID:16636493	0.85
Protein:P17302	-observed_in->	PMID:19084810	0.925
Protein:P17302	-observed_in->	PMID:14678136	0.94
Protein:P17302	-observed_in->	PMID:16126808	0.7
Protein:P17302	-observed_in->	PMID:12234831	0.95
Protein:P17302	-observed_in->	PMID:26275398	0.9
Protein:P17302	-observed_in->	PMID:12598083	0.9727272727272728
Protein:P17302	-observed_in->	PMID:12600895	0.94
Protein:P17302	-observed_in->	PMID:18064002	0.94
Protein:P17302	-observed_in->	PMID:18056766	0.9625
Protein:P17302	-observed_in->	PMID:18065522	0.94
Protein:P17302	-observed_in->	PMID:20128816	0.9
Protein:P17302	-observed_in->	PMID:28874395	0.9769230769230768
Protein:P17302	-observed_in->	PMID:16887310	0.9571428571428572
Protein:P17302	-observed_in->	PMID:16882687	0.9823529411764704
Protein:P17302	-observed_in->	PMID:26142215	0.7
Protein:P17302	-observed_in->	PMID:23011166	0.9571428571428572
Protein:P17302	-observed_in->	PMID:17825156	0.9769230769230768
Protein:P17302	-observed_in->	PMID:17827825	0.85
Protein:P17302	-observed_in->	PMID:28867191	0.85
Protein:P17302	-observed_in->	PMID:25836920	0.95
Protein:P17302	-observed_in->	PMID:21265827	0.85
Protein:P17302	-observed_in->	PMID:21256850	0.7
Protein:P17302	-observed_in->	PMID:12730095	0.95
Protein:P17302	-observed_in->	PMID:18580064	0.85
Protein:P17302	-observed_in->	PMID:16741159	0.9727272727272728
Protein:P17302	-observed_in->	PMID:20977841	0.98
Protein:P17302	-observed_in->	PMID:15282340	0.9727272727272728
Protein:P17302	-observed_in->	PMID:32956670	0.94
Protein:P17302	-observed_in->	PMID:10912458	0.95
Protein:P17302	-observed_in->	PMID:22728217	0.7
Protein:P17302	-observed_in->	PMID:18984537	0.925
Protein:P17302	-observed_in->	PMID:18987606	0.9625
Protein:P17302	-observed_in->	PMID:21462319	0.9
Protein:P17302	-observed_in->	PMID:17526999	0.925
Protein:P17302	-observed_in->	PMID:26497571	0.925
Protein:P17302	-observed_in->	PMID:17534397	0.9666666666666668
Protein:P17302	-observed_in->	PMID:17534653	0.94
Protein:P17302	-observed_in->	PMID:24378994	0.94
Protein:P17302	-observed_in->	PMID:20452621	0.9666666666666668
Protein:P17302	-observed_in->	PMID:17322640	0.9769230769230768
Protein:P17302	-observed_in->	PMID:16537100	0.95
Protein:P17302	-observed_in->	PMID:19249908	0.9571428571428572
Protein:P17302	-observed_in->	PMID:17362896	0.9
Protein:P17302	-observed_in->	PMID:17337599	0.94
Protein:P17302	-observed_in->	PMID:19260767	0.85
Protein:P17302	-observed_in->	PMID:7804521	0.85
Protein:P17302	-observed_in->	PMID:32091412	0.9571428571428572
Protein:P17302	-observed_in->	PMID:32464326	0.7
Protein:P17302	-observed_in->	PMID:32118279	0.9
Protein:P17302	-observed_in->	PMID:12364393	0.94
Protein:P17302	-observed_in->	PMID:10209069	0.9666666666666668
Protein:P17302	-observed_in->	PMID:10207905	0.925
Protein:P35212	-observed_in->	PMID:10207905	0.7
Protein:P17302	-observed_in->	PMID:10207906	0.9571428571428572
Protein:P17302	-observed_in->	PMID:16171752	0.925
Protein:P17302	-observed_in->	PMID:16155213	0.925
Protein:P17302	-observed_in->	PMID:27323125	0.94
Protein:P17302	-observed_in->	PMID:21553032	0.95
Protein:P17302	-observed_in->	PMID:21542828	0.9625
Protein:P17302	-observed_in->	PMID:21545815	0.85
Protein:P17302	-observed_in->	PMID:28158934	0.9
Protein:P17302	-observed_in->	PMID:21527737	0.94
Protein:P17302	-observed_in->	PMID:16565306	0.9
Protein:P17302	-observed_in->	PMID:16568250	0.9571428571428572
Protein:P17302	-observed_in->	PMID:16568251	0.85
Protein:P17302	-observed_in->	PMID:16563290	0.7
Protein:P17302	-observed_in->	PMID:29717772	0.9833333333333332
Protein:P17302	-observed_in->	PMID:9654224	0.925
Protein:P17302	-observed_in->	PMID:21532342	0.97
Protein:P17302	-observed_in->	PMID:15848218	0.9625
Protein:P17302	-observed_in->	PMID:10785509	0.925
Protein:P17302	-observed_in->	PMID:16203908	0.85
Protein:P17302	-observed_in->	PMID:15842144	0.95
Protein:P17302	-observed_in->	PMID:10767631	0.7
Protein:P17302	-observed_in->	PMID:18378510	0.9625
Protein:P17302	-observed_in->	PMID:18373394	0.85
Protein:P17302	-observed_in->	PMID:31654199	0.94
Protein:P17302	-observed_in->	PMID:31661297	0.925
Protein:P17302	-observed_in->	PMID:30963423	0.925
Protein:P17302	-observed_in->	PMID:22368123	0.9785714285714284
Protein:P17302	-observed_in->	PMID:19286947	0.9
Protein:P17302	-observed_in->	PMID:19297036	0.94
Protein:P17302	-observed_in->	PMID:22127232	0.925
Protein:P17302	-observed_in->	PMID:22101526	0.9571428571428572
Protein:P17302	-observed_in->	PMID:21273554	0.97
Protein:P17302	-observed_in->	PMID:21266775	0.7
Protein:P17302	-observed_in->	PMID:12842919	0.7
Protein:P17302	-observed_in->	PMID:21282606	0.9727272727272728
Protein:P17302	-observed_in->	PMID:26827898	0.94
Protein:P17302	-observed_in->	PMID:11826831	0.7
Protein:P35212	-observed_in->	PMID:11826831	0.7
Protein:P17302	-observed_in->	PMID:30582443	0.925
Protein:P17302	-observed_in->	PMID:25544595	0.9571428571428572
Protein:P17302	-observed_in->	PMID:25552354	0.9571428571428572
Protein:P17302	-observed_in->	PMID:31892421	0.7
Protein:P17302	-observed_in->	PMID:16720372	0.97
Protein:P17302	-observed_in->	PMID:16709897	0.9727272727272728
Protein:P17302	-observed_in->	PMID:11405239	0.9571428571428572
Protein:P17302	-observed_in->	PMID:11397787	0.9769230769230768
Protein:P17302	-observed_in->	PMID:10515561	0.98
Protein:P17302	-observed_in->	PMID:10535711	0.7
Protein:P17302	-observed_in->	PMID:19774449	0.85
Protein:P17302	-observed_in->	PMID:23747752	0.975
Protein:P17302	-observed_in->	PMID:21038662	0.9
Protein:P17302	-observed_in->	PMID:21038665	0.95
Protein:P17302	-observed_in->	PMID:21062919	0.85
Protein:P17302	-observed_in->	PMID:16473788	0.95
Protein:P17302	-observed_in->	PMID:25605500	0.9727272727272728
Protein:P17302	-observed_in->	PMID:25200600	0.9571428571428572
Protein:P17302	-observed_in->	PMID:17482496	0.85
Protein:P27797	-observed_in->	PMID:17482496	0.9666666666666668
Protein:P17302	-observed_in->	PMID:23421445	0.85
Protein:P17302	-observed_in->	PMID:10397678	0.9666666666666668
Protein:P17302	-observed_in->	PMID:24481773	0.9769230769230768
Protein:P17302	-observed_in->	PMID:20638620	0.7
Protein:P14780	-observed_in->	PMID:20638620	0.7
Protein:P17302	-observed_in->	PMID:20654085	0.925
Protein:P17302	-observed_in->	PMID:31702064	0.85
Protein:P17302	-observed_in->	PMID:29269353	0.98125
Protein:P17302	-observed_in->	PMID:23103513	0.925
Protein:P17302	-observed_in->	PMID:30446908	0.95
Protein:P17302	-observed_in->	PMID:20606116	0.9571428571428572
Protein:P17302	-observed_in->	PMID:14500130	0.95
Protein:P17302	-observed_in->	PMID:25411819	0.94
Protein:P17302	-observed_in->	PMID:28459162	0.9625
Protein:P17302	-observed_in->	PMID:19864031	0.9571428571428572
Protein:P17302	-observed_in->	PMID:20890194	0.7
Protein:P17302	-observed_in->	PMID:17502245	0.9666666666666668
Protein:P17302	-observed_in->	PMID:17520802	0.9571428571428572
Protein:P17302	-observed_in->	PMID:17513490	0.95
Protein:P17302	-observed_in->	PMID:17516165	0.97
Protein:P17302	-observed_in->	PMID:24361364	0.95
Protein:P17302	-observed_in->	PMID:28440455	0.9571428571428572
Protein:P17302	-observed_in->	PMID:12031768	0.925
Protein:P17302	-observed_in->	PMID:31021594	0.85
Protein:P17302	-observed_in->	PMID:28194469	0.7
Protein:P45379	-observed_in->	PMID:28194469	0.7
Protein:P17302	-observed_in->	PMID:18543397	0.9666666666666668
Protein:P17302	-observed_in->	PMID:26386290	0.9571428571428572
Protein:P17302	-observed_in->	PMID:26386426	0.97
Protein:P17302	-observed_in->	PMID:26387177	0.94
Protein:P19429	-observed_in->	PMID:26387177	0.7
Protein:P17302	-observed_in->	PMID:26398314	0.975
Protein:P17302	-observed_in->	PMID:26398676	0.9769230769230768
Protein:P17302	-observed_in->	PMID:12633797	0.85
Protein:P17302	-observed_in->	PMID:26410398	0.7
Protein:P17302	-observed_in->	PMID:29485964	0.95
Protein:P17302	-observed_in->	PMID:16005448	0.9
Protein:P17302	-observed_in->	PMID:16010294	0.97
Protein:P17302	-observed_in->	PMID:11481448	0.9785714285714284
Protein:P17302	-observed_in->	PMID:9315564	0.95
Protein:P17302	-observed_in->	PMID:17054928	0.9571428571428572
Protein:P17302	-observed_in->	PMID:22841862	0.9727272727272728
Protein:P17302	-observed_in->	PMID:18658226	0.7
Protein:P17302	-observed_in->	PMID:18649189	0.95
Protein:P17302	-observed_in->	PMID:18662696	0.9625
Protein:P17302	-observed_in->	PMID:19959133	0.7
Protein:P17302	-observed_in->	PMID:19953318	0.7
Protein:P17302	-observed_in->	PMID:19966054	0.97
Protein:P17302	-observed_in->	PMID:19943035	0.925
Protein:P17302	-observed_in->	PMID:24122925	0.85
Protein:P17302	-observed_in->	PMID:29926652	0.85
Protein:P17302	-observed_in->	PMID:29931939	0.85
Protein:P17302	-observed_in->	PMID:29943950	0.925
Protein:P17302	-observed_in->	PMID:9109444	0.975
Protein:P17302	-observed_in->	PMID:26554848	0.94
Protein:P17302	-observed_in->	PMID:21665454	0.95
Protein:P17302	-observed_in->	PMID:28429502	0.9666666666666668
Protein:P17302	-observed_in->	PMID:30097120	0.9571428571428572
Protein:P17302	-observed_in->	PMID:17984180	0.85
Protein:P17302	-observed_in->	PMID:23889002	0.9571428571428572
Protein:P17302	-observed_in->	PMID:16624854	0.9769230769230768
Protein:P17302	-observed_in->	PMID:16678851	0.94
Protein:P17302	-observed_in->	PMID:16324301	0.985
Protein:P17302	-observed_in->	PMID:26516799	0.9571428571428572
Protein:P17302	-observed_in->	PMID:16919292	0.925
Protein:P17302	-observed_in->	PMID:16914125	0.94
Protein:P17302	-observed_in->	PMID:27600718	0.9
Protein:P17302	-observed_in->	PMID:22382502	0.85
Protein:P17302	-observed_in->	PMID:28576298	0.97
Protein:P17302	-observed_in->	PMID:26627143	0.95
Protein:P17302	-observed_in->	PMID:31422747	0.975
Protein:P17302	-observed_in->	PMID:20035026	0.9571428571428572
Protein:P17302	-observed_in->	PMID:29893868	0.94
Protein:P17302	-observed_in->	PMID:22045061	0.9666666666666668
Protein:P17302	-observed_in->	PMID:24040453	0.9625
Protein:P17302	-observed_in->	PMID:32333530	0.925
Protein:P17302	-observed_in->	PMID:15495803	0.95
Protein:P17302	-observed_in->	PMID:15499029	0.9666666666666668
Protein:P17302	-observed_in->	PMID:24612377	0.9785714285714284
Protein:P17302	-observed_in->	PMID:24610741	0.925
Protein:P17302	-observed_in->	PMID:28283549	0.7
Protein:P17302	-observed_in->	PMID:28296544	0.9571428571428572
Protein:P17302	-observed_in->	PMID:9428934	0.9625
Protein:P17302	-observed_in->	PMID:32654517	0.7
Protein:P45379	-observed_in->	PMID:32654517	0.85
Protein:P17302	-observed_in->	PMID:18003637	0.97
Protein:P17302	-observed_in->	PMID:18006437	0.9625
Protein:P17302	-observed_in->	PMID:19438811	0.925
Protein:P17302	-observed_in->	PMID:19423616	0.9823529411764704
Protein:P17302	-observed_in->	PMID:30474396	0.9625
Protein:P19429	-observed_in->	PMID:30474396	0.7
Protein:P17302	-observed_in->	PMID:16292552	0.9666666666666668
Protein:P17302	-observed_in->	PMID:25504652	0.97
Protein:P17302	-observed_in->	PMID:28642043	0.9727272727272728
Protein:P17302	-observed_in->	PMID:33577037	0.9571428571428572
Protein:P17302	-observed_in->	PMID:17132778	0.7
Protein:P17302	-observed_in->	PMID:18313604	0.925
Protein:P17302	-observed_in->	PMID:20379000	0.9666666666666668
Protein:P17302	-observed_in->	PMID:29602954	0.85
Protein:P17302	-observed_in->	PMID:31484876	0.7
Protein:P17302	-observed_in->	PMID:25956603	0.9571428571428572
Protein:P17302	-observed_in->	PMID:33498172	0.9625
Protein:P17302	-observed_in->	PMID:31947691	0.94
Protein:P17302	-observed_in->	PMID:31232519	0.85
Protein:P17302	-observed_in->	PMID:35348667	0.9
Protein:P17302	-observed_in->	PMID:34517118	0.9571428571428572
Protein:P17302	-observed_in->	PMID:23956501	0.925
Protein:P19429	-observed_in->	PMID:23956501	0.7
Protein:P17302	-observed_in->	PMID:33294032	0.975
Protein:P17302	-observed_in->	PMID:34957312	0.7
Protein:P17302	-observed_in->	PMID:35449842	0.7
Protein:P17302	-observed_in->	PMID:29664174	0.9
Protein:P17302	-observed_in->	PMID:33383853	0.9
Protein:P17302	-observed_in->	PMID:32842488	0.9571428571428572
Protein:P17302	-observed_in->	PMID:34639225	0.9
Protein:P17302	-observed_in->	PMID:31652649	0.85
Protein:P17302	-observed_in->	PMID:32812337	0.7
Protein:P17302	-observed_in->	PMID:32054069	0.9666666666666668
Protein:P17302	-observed_in->	PMID:29019935	0.9
Protein:P17302	-observed_in->	PMID:32578931	0.94
Protein:P17302	-observed_in->	PMID:32340244	0.85
Protein:P17302	-observed_in->	PMID:31240830	0.85
Protein:P17302	-observed_in->	PMID:24060583	0.7
Protein:P17302	-observed_in->	PMID:12380923	0.9571428571428572
Protein:P17302	-observed_in->	PMID:20173305	0.85
Protein:P17302	-observed_in->	PMID:18841071	0.9
Protein:P17302	-observed_in->	PMID:26972693	0.9571428571428572
Protein:P17302	-observed_in->	PMID:24662492	0.94
Protein:P17302	-observed_in->	PMID:27465663	0.7
Protein:P14780	-observed_in->	PMID:27465663	0.7
Protein:P17302	-observed_in->	PMID:24368520	0.95
Protein:P17302	-observed_in->	PMID:25110145	0.95
Protein:P17302	-observed_in->	PMID:23348765	0.85
Protein:P17302	-observed_in->	PMID:16646590	0.7
Protein:P17302	-observed_in->	PMID:15894579	0.925
Protein:P17302	-observed_in->	PMID:23723061	0.7
Protein:Q92736	-observed_in->	PMID:23723061	0.9625
Protein:P17302	-observed_in->	PMID:16867174	0.7
Protein:P17302	-observed_in->	PMID:15081472	0.95
Protein:P17302	-observed_in->	PMID:27497329	0.95
Protein:P17302	-observed_in->	PMID:22128836	0.925
Protein:P17302	-observed_in->	PMID:15345654	0.9571428571428572
Protein:P17302	-observed_in->	PMID:21220930	0.85
Protein:P17302	-observed_in->	PMID:12393001	0.85
Protein:P17302	-observed_in->	PMID:17935733	0.7
Protein:P17302	-observed_in->	PMID:23241357	0.9625
Protein:P17302	-observed_in->	PMID:16601450	0.7
Protein:P17302	-observed_in->	PMID:22908996	0.9625
Protein:P17302	-observed_in->	PMID:31068292	0.95
Protein:P17302	-observed_in->	PMID:22093512	0.975
Protein:P17302	-observed_in->	PMID:34607472	0.85
Protein:P45379	-observed_in->	PMID:34607472	0.7
